#	RA	DEC
1311	203.0	42.1
1312	111.0	9.51
1313	351.0	-31.5
1314	303.0	34.3
1315	317.0	-8.76
1316	5.78	-5.62
1317	136.0	-51.4
1318	219.0	-67.4
1319	81.7	-28.0
1320	13.7	-38.9
1321	20.5	-13.0
1322	52.8	-14.6
1323	13.7	14.1
1324	64.3	18.2
1325	87.8	-2.65
1326	12.3	22.6
1327	51.1	-46.0
1328	136.0	-72.6
1329	337.0	19.6
1330	359.0	24.9
1331	294.0	9.14
1332	264.0	46.3
1333	242.0	11.3
1334	351.0	5.79
1335	219.0	27.8
1336	204.0	-21.9
1337	212.0	-3.76
1338	200.0	-32.1
1339	246.0	-27.5
1340	253.0	-28.4
1341	214.0	-50.5
1342	339.0	38.7
1343	156.0	-0.0268
1344	170.0	-15.5
1345	308.0	60.9
1346	321.0	77.1
1347	77.7	64.9
1348	227.0	-59.4
1349	300.0	9.13
1350	40.0	-25.2
1351	354.0	46.0
1352	278.0	26.3
1353	189.0	29.0
1354	311.0	54.1
1355	48.1	-11.0
1356	142.0	30.3
1357	143.0	17.0
1358	325.0	55.8
1359	307.0	73.7
1360	44.3	-18.5
1361	134.0	11.2
1362	188.0	21.1
1363	181.0	-1.19
1364	89.8	79.6
1365	34.4	-50.2
1366	248.0	2.19
1367	6.88	-71.4
1368	154.0	43.6
1369	49.7	-46.4
1370	306.0	-42.6
1371	282.0	-9.15
1372	271.0	-62.5
1373	81.3	-57.8
1374	166.0	-40.7
1375	174.0	40.8
1376	348.0	49.3
1377	291.0	-38.7
1378	220.0	-34.8
1379	278.0	42.4
1380	193.0	13.0
1381	358.0	65.9
1382	337.0	5.03
1383	79.6	73.3
1384	56.2	-6.66
1385	100.0	-37.1
1386	291.0	60.6
1387	344.0	-76.8
1388	168.0	-33.5
1390	165.0	-17.9
