GRB110726211	2011-07-26	05:03:59.49	29.953	10.608	4.36E-06	9.67E-08	1.06E-02	1.55E-03	1.55E-03	1.05E+02	9.42E+00	9.42E+00	-9.92E-01	8.85E-02	8.85E-02	-2.96E+00	3.40E+00	3.40E+00	52.9483	-29.2387	1.75E-07	1.40E-08	4.47E-06	3.56E-07
GRB101003244	2010-10-03	05:51:08.01	9.984	1.448	2.23E-06	3.27E-08	8.46E-03	1.56E-03	1.56E-03	3.05E+01	5.76E+00	5.76E+00	-1.73E+00	9.84E-02	9.84E-02	-3.67E+00	5.24E+03	5.24E+03	266.5703	60.466	2.08E-07	2.20E-08	2.12E-06	2.24E-07
GRB201007123	2020-10-07	02:56:38.17	195.332	1.493	2.15E-05	7.18E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	41.7696	-11.3083	-99.0	-99.0	-99.0	-99.0
GRB091227294	2009-12-27	07:03:13.39	21.888	0.889	6.89E-06	1.10E-07	8.57E-03	5.85E-04	5.85E-04	2.82E+02	2.83E+01	2.83E+01	-9.60E-01	5.39E-02	5.39E-02	-6.12E+00	1.92E+02	1.92E+02	41.8006	-11.2806	3.57E-07	2.02E-08	7.65E-06	4.32E-07
GRB180718082	2018-07-18	01:57:44.60	0.08	0.182	8.58E-08	1.74E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	67.1854	-43.5688	-99.0	-99.0	-99.0	-99.0
GRB130929375	2013-09-29	09:00:13.01	2.304	0.487	3.23E-07	1.40E-08	3.64E-03	1.62E-03	1.62E-03	4.20E+02	3.32E+02	3.32E+02	-8.98E-01	3.93E-01	3.93E-01	-1.19E+01	5.61E+05	5.61E+05	321.9227	64.4749	2.17E-07	6.44E-08	4.43E-07	1.31E-07
GRB130117087	2013-01-17	02:05:11.43	78.848	2.636	2.85E-06	3.54E-08	3.99E-03	6.46E-04	6.46E-04	3.53E+02	9.28E+01	9.28E+01	-7.94E-01	1.90E-01	1.90E-01	-3.25E+00	7.72E+00	7.72E+00	72.4187	-47.2737	2.01E-07	2.88E-08	2.87E-06	4.12E-07
GRB160314473	2016-03-14	11:21:25.49	1.664	0.73	1.32E-07	1.77E-08	1.45E-02	4.94E-03	4.94E-03	5.52E+02	5.43E+02	5.43E+02	-1.18E+00	2.75E-01	2.75E-01	-5.46E+00	3.30E+02	3.30E+02	247.0326	51.7662	1.01E-06	2.22E-07	1.29E-07	2.83E-08
GRB190323303	2019-03-23	07:16:51.69	30.465	4.612	1.14E-05	7.69E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	230.4189	35.7696	-99.0	-99.0	-99.0	-99.0
GRB180111815	2018-01-11	19:34:00.50	19.2	2.202	1.74E-06	3.77E-08	2.50E-02	1.92E-02	1.92E-02	9.02E+01	5.19E+01	5.19E+01	-1.18E-01	3.67E-01	3.67E-01	-2.11E+00	3.53E-01	3.53E-01	268.4619	61.498	1.61E-07	1.90E-08	2.30E-06	2.72E-07
GRB220129873	2022-01-29	20:57:30.41	2.048	2.064	2.60E-07	3.33E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	15.959	35.2051	-99.0	-99.0	-99.0	-99.0
GRB110302043	2011-03-02	01:01:51.73	38.336	2.509	3.73E-06	6.05E-08	2.18E-01	8.91E-02	8.91E-02	3.37E+01	7.11E+00	7.11E+00	8.10E-02	2.12E-01	2.12E-01	-2.21E+00	7.32E-02	7.32E-02	219.4014	18.6455	1.50E-07	7.75E-09	4.29E-06	2.21E-07
GRB150412507	2015-04-12	12:10:36.74	0.576	1.319	1.30E-07	1.22E-08	3.88E-02	3.39E-02	3.39E-02	8.89E+01	2.48E+01	2.48E+01	-7.27E-01	4.81E-01	4.81E-01	-1.19E+01	2.69E+05	2.69E+05	288.4095	65.095	3.30E-07	1.85E-07	8.42E-08	4.70E-08
GRB100616773	2010-06-16	18:32:32.90	0.192	0.143	2.76E-07	1.73E-08	2.66E-02	1.19E-02	1.19E-02	2.76E+02	1.11E+02	1.11E+02	-9.04E-01	4.79E-01	4.79E-01	-2.36E+00	1.20E+03	1.20E+03	74.5252	-48.1972	1.14E-06	2.34E-07	2.17E-07	4.47E-08
GRB090331681	2009-03-31	16:20:20.39	0.832	0.143	3.45E-07	3.46E-08	1.47E-02	2.31E-03	2.31E-03	7.15E+02	1.79E+02	1.79E+02	-5.97E-01	2.08E-01	2.08E-01	-2.58E+00	3.87E+03	3.87E+03	341.0423	60.6399	1.55E-06	2.10E-07	4.93E-07	6.68E-08
GRB140113183	2014-01-13	04:23:55.47	68.864	2.985	2.65E-06	4.49E-08	3.94E-01	3.80E-01	3.80E-01	3.04E+01	8.27E+00	8.27E+00	4.57E-01	1.20E+00	1.20E+00	-1.98E+00	1.22E-01	1.22E-01	196.7466	-22.4141	1.28E-07	1.18E-08	1.83E-06	1.69E-07
GRB080829790	2008-08-29	18:57:36.42	7.68	0.377	2.53E-06	2.18E-08	2.91E-02	6.95E-03	6.95E-03	7.64E+01	6.70E+01	6.70E+01	-7.95E-01	1.26E-01	1.26E-01	-1.42E+01	8.45E+05	8.45E+05	357.2255	53.3538	2.25E-07	1.67E-07	2.06E-06	1.54E-06
GRB180728575	2018-07-28	13:48:22.44	6.144	2.111	1.33E-06	2.82E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	357.8138	53.0686	-99.0	-99.0	-99.0	-99.0
GRB200404706	2020-04-04	16:57:02.83	26.624	3.114	3.89E-06	3.13E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	188.1019	-33.7864	-99.0	-99.0	-99.0	-99.0
GRB190502168	2019-05-02	04:01:30.42	11.776	1.864	2.21E-06	3.80E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	206.0123	-6.1951	-99.0	-99.0	-99.0	-99.0
GRB091231540	2009-12-31	12:57:48.58	15.616	2.757	7.09E-07	2.75E-08	1.97E-03	2.59E-04	2.59E-04	1.06E+03	3.11E+03	3.11E+03	-1.53E+00	1.25E-01	1.25E-01	-1.93E+00	1.23E+00	1.23E+00	14.338	38.0301	1.51E-07	2.81E-08	1.69E-06	3.15E-07
GRB150215026	2015-02-15	00:37:26.60	0.512	0.716	2.15E-07	3.03E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	46.877	-18.4717	-99.0	-99.0	-99.0	-99.0
GRB111127810	2011-11-27	19:27:01.70	19.008	2.548	8.64E-06	5.18E-08	4.78E-02	1.40E-02	1.40E-02	4.61E+01	4.12E+00	4.12E+00	-1.04E+00	1.47E-01	1.47E-01	-2.38E+00	1.18E-01	1.18E-01	210.1981	2.3422	4.40E-07	1.02E-08	9.43E-06	2.18E-07
GRB170918139	2017-09-18	03:20:22.88	0.128	0.163	8.85E-08	1.17E-08	4.23E-01	3.01E-01	3.01E-01	7.12E+01	3.59E+01	3.59E+01	5.21E-01	1.35E+00	1.35E+00	-2.12E+00	5.12E+00	5.12E+00	163.3334	-51.757	7.41E-07	1.83E-07	1.42E-07	3.51E-08
GRB210531500	2021-05-31	12:00:01.65	20.48	0.572	6.89E-05	9.11E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	225.8906	30.7238	-99.0	-99.0	-99.0	-99.0
GRB090908314	2009-09-08	07:31:52.09	71.937	6.817	3.82E-06	5.17E-08	2.98E-01	1.44E+00	1.44E+00	3.89E+01	1.32E+01	1.32E+01	4.80E-01	8.17E-01	8.17E-01	-1.66E+00	8.58E-02	8.58E-02	35.8063	2.155	2.68E-07	2.05E-08	2.18E-06	1.68E-07
GRB160822672	2016-08-22	16:07:40.01	0.04	0.385	2.95E-06	1.87E-07	6.87E-02	7.45E-03	7.45E-03	6.28E+02	1.67E+02	1.67E+02	-8.26E-01	1.04E-01	1.04E-01	-2.07E+00	4.02E-01	4.02E-01	31.2322	11.1797	5.83E-06	4.68E-07	7.38E-07	5.92E-08
GRB170810918	2017-08-10	22:01:41.59	136.96	14.954	7.13E-06	1.02E-07	6.64E-03	7.55E-04	7.55E-04	1.93E+02	2.32E+01	2.32E+01	-6.27E-01	8.41E-02	8.41E-02	-2.00E+00	1.48E-01	1.48E-01	290.7514	66.0655	1.98E-07	7.54E-09	1.29E-05	4.92E-07
GRB150724782	2015-07-24	18:45:37.71	37.889	0.572	2.80E-05	4.33E-08	8.67E-03	2.14E-04	2.14E-04	7.09E+02	4.56E+01	4.56E+01	-7.91E-01	2.66E-02	2.66E-02	-2.90E+00	8.94E-01	8.94E-01	86.4309	-53.1607	8.09E-07	1.26E-08	3.55E-05	5.52E-07
GRB100223110	2010-02-23	02:38:09.31	0.256	0.091	1.50E-06	1.13E-08	2.86E-02	2.25E-03	2.25E-03	1.05E+03	1.34E+02	1.34E+02	-1.81E-01	1.09E-01	1.09E-01	-5.91E+00	1.89E+01	1.89E+01	210.383	3.1443	5.96E-06	3.04E-07	1.52E-06	7.74E-08
GRB180127879	2018-01-27	21:05:56.49	17.664	1.639	1.43E-06	4.37E-08	4.10E-03	3.65E-03	3.65E-03	1.44E+02	7.67E+01	7.67E+01	-1.37E+00	2.71E-01	2.71E-01	-1.76E+00	1.54E-01	1.54E-01	25.0508	22.9258	1.96E-07	1.56E-08	2.00E-06	1.59E-07
GRB130504978	2013-05-04	23:28:57.52	73.217	2.111	1.29E-04	2.32E-07	1.83E-02	2.34E-04	2.34E-04	5.39E+02	2.31E+01	2.31E+01	-1.16E+00	9.78E-03	9.78E-03	-2.12E+00	4.99E-02	4.99E-02	204.3265	-8.1885	1.27E-06	9.85E-09	1.33E-04	1.03E-06
GRB111226795	2011-12-26	19:04:58.29	74.753	8.749	1.15E-05	1.39E-07	3.60E-02	6.74E-03	6.74E-03	1.09E+02	6.84E+00	6.84E+00	1.15E-02	1.26E-01	1.26E-01	-2.42E+00	1.49E-01	1.49E-01	139.3149	-57.8982	2.37E-07	9.47E-09	1.14E-05	4.54E-07
GRB140610689	2014-06-10	16:31:28.58	134.144	7.455	1.38E-05	1.24E-07	4.83E-03	1.32E-03	1.32E-03	1.12E+02	4.96E+01	4.96E+01	-1.23E+00	1.63E-01	1.63E-01	-1.87E+00	1.27E-01	1.27E-01	37.9601	-1.2376	1.63E-07	7.49E-09	1.08E-05	4.97E-07
GRB141207800	2014-12-07	19:11:21.11	20.992	0.572	3.42E-05	1.16E-07	1.13E-02	2.14E-04	2.14E-04	9.85E+02	5.35E+01	5.35E+01	-6.99E-01	2.68E-02	2.68E-02	-2.86E+00	3.91E-01	3.91E-01	243.6247	50.9742	1.39E-06	1.81E-08	3.55E-05	4.60E-07
GRB100503554	2010-05-03	13:18:03.89	139.779	0.923	1.70E-05	3.93E-08	7.50E-03	4.65E-04	4.65E-04	2.40E+02	1.72E+01	1.72E+01	-9.90E-01	4.58E-02	4.58E-02	-8.26E+00	2.21E+03	2.21E+03	232.9044	40.9297	2.70E-07	1.11E-08	1.43E-05	5.90E-07
GRB200710036	2020-07-10	00:52:07.07	0.288	1.314	8.49E-08	2.38E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	197.2503	-20.0769	-99.0	-99.0	-99.0	-99.0
GRB190915240	2019-09-15	05:44:57.91	13.824	0.572	2.73E-06	2.92E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	176.1744	-43.7358	-99.0	-99.0	-99.0	-99.0
GRB101208203	2010-12-08	04:52:56.92	0.192	1.478	3.10E-07	1.59E-08	2.93E-01	1.80E-01	1.80E-01	1.30E+02	4.68E+01	4.68E+01	1.80E+00	1.26E+00	1.26E+00	-1.67E+00	1.52E-01	1.52E-01	345.2877	60.3161	1.05E-06	1.11E-07	3.34E-07	3.54E-08
GRB181120265	2018-11-20	06:21:19.08	17.374	0.799	3.55E-06	1.66E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	137.1395	-57.8695	-99.0	-99.0	-99.0	-99.0
GRB130906222	2013-09-06	05:19:30.54	11.264	7.209	6.27E-07	3.01E-08	5.39E-03	1.65E-03	1.65E-03	1.60E+02	4.95E+01	4.95E+01	-8.87E-01	2.64E-01	2.64E-01	-1.50E+01	2.07E+07	2.07E+07	306.1305	67.0407	1.17E-07	2.16E-08	7.15E-07	1.32E-07
GRB150527283	2015-05-27	06:47:08.70	20.736	5.146	2.60E-06	4.85E-08	6.14E-03	1.27E-03	1.27E-03	3.04E+02	6.59E+01	6.59E+01	-6.50E-01	1.71E-01	1.71E-01	-1.51E+01	5.44E+06	5.44E+06	39.4629	-3.4927	2.53E-07	3.20E-08	2.07E-06	2.61E-07
GRB140516700	2014-05-16	16:47:38.66	38.144	1.145	2.64E-06	2.91E-08	3.17E-03	5.53E-04	5.53E-04	2.43E+02	1.23E+02	1.23E+02	-1.19E+00	1.29E-01	1.29E-01	-7.16E+00	4.08E+03	4.08E+03	214.7129	12.8959	1.30E-07	2.05E-08	2.12E-06	3.35E-07
GRB140824548	2014-08-24	13:08:46.17	4.096	0.572	2.69E-06	3.91E-08	2.40E-01	6.99E-02	6.99E-02	5.52E+01	5.43E+00	5.43E+00	-3.07E-01	1.77E-01	1.77E-01	-1.08E+01	3.09E+03	3.09E+03	182.28	-38.0868	4.86E-07	3.53E-08	2.48E-06	1.80E-07
GRB100517243	2010-05-17	05:49:52.10	29.633	4.482	2.69E-06	4.27E-08	9.76E-03	4.23E-03	4.23E-03	3.64E+01	6.12E+00	6.12E+00	-1.41E+00	2.80E-01	2.80E-01	-2.71E+00	6.75E-01	6.75E-01	118.3305	-58.3553	1.34E-07	1.46E-08	1.91E-06	2.09E-07
GRB211217295	2021-12-17	07:04:30.33	4.096	1.619	1.28E-06	4.50E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	115.3896	-58.1885	-99.0	-99.0	-99.0	-99.0
GRB081012045	2008-10-12	01:05:22.78	1.216	1.748	2.29E-07	4.36E-08	1.42E-02	1.16E-03	1.16E-03	1.13E+03	2.65E+02	2.65E+02	-6.39E-01	1.12E-01	1.12E-01	-2.47E+00	2.20E+01	2.20E+01	192.0453	-26.713	2.02E-06	1.30E-07	1.15E-06	7.43E-08
GRB090904581	2009-09-04	13:57:17.13	38.401	3.093	1.64E-06	2.83E-08	3.13E-03	4.04E-04	4.04E-04	7.40E+02	1.78E+02	1.78E+02	-6.35E-01	1.89E-01	1.89E-01	-2.23E+00	1.28E+01	1.28E+01	27.1752	20.9291	3.32E-07	3.99E-08	3.72E-06	4.47E-07
GRB080730520	2008-07-30	12:29:15.40	17.408	6.229	4.87E-06	9.89E-08	8.27E-02	3.29E-02	3.29E-02	7.75E+01	9.60E+00	9.60E+00	-9.42E-02	2.57E-01	2.57E-01	-1.92E+00	6.12E-02	6.12E-02	18.4024	35.1779	4.73E-07	1.81E-08	5.79E-06	2.21E-07
GRB111124308	2011-11-24	07:24:10.09	8.96	3.114	6.26E-07	2.19E-08	6.10E-03	1.85E-03	1.85E-03	2.20E+02	8.60E+01	8.60E+01	-7.59E-01	2.59E-01	2.59E-01	-2.21E+00	1.37E+03	1.37E+03	204.7646	-5.6756	2.07E-07	3.14E-08	8.43E-07	1.28E-07
GRB200714437	2020-07-14	10:28:45.46	152.576	1.619	6.97E-06	6.25E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	339.4484	63.0494	-99.0	-99.0	-99.0	-99.0
GRB210207603	2021-02-07	14:27:58.98	11.008	0.923	1.81E-06	3.27E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	225.9161	33.212	-99.0	-99.0	-99.0	-99.0
GRB150510139	2015-05-10	03:19:53.74	51.904	0.453	9.86E-05	8.69E-08	1.53E-02	1.27E-04	1.27E-04	1.27E+03	4.96E+01	4.96E+01	-1.02E+00	8.48E-03	8.48E-03	-3.81E+00	6.13E+00	6.13E+00	129.1338	-57.9227	1.65E-06	1.03E-08	1.07E-04	6.73E-07
GRB190605974	2019-06-05	23:22:27.12	3.584	0.516	9.64E-07	3.15E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	70.3301	-43.0684	-99.0	-99.0	-99.0	-99.0
GRB091220442	2009-12-20	10:36:50.64	18.368	0.59	5.83E-06	4.50E-08	2.06E-02	3.77E-03	3.77E-03	8.60E+01	8.43E+00	8.43E+00	-1.00E+00	1.01E-01	1.01E-01	-2.31E+00	1.67E-01	1.67E-01	250.2001	56.5873	3.36E-07	1.71E-08	6.17E-06	3.13E-07
GRB131230808	2013-12-30	19:24:09.91	49.152	4.352	4.11E-06	4.28E-08	3.98E-02	1.05E-02	1.05E-02	6.86E+01	3.68E+00	3.68E+00	-1.58E-01	1.64E-01	1.64E-01	-3.45E+00	1.22E+00	1.22E+00	193.7391	-23.7269	1.03E-07	7.61E-09	2.73E-06	2.02E-07
GRB120415891	2012-04-15	21:23:41.03	0.96	0.264	1.30E-07	9.03E-09	1.50E-02	3.67E-03	3.67E-03	7.16E+02	4.20E+02	4.20E+02	-6.42E-01	2.76E-01	2.76E-01	-2.34E+00	1.17E+00	1.17E+00	297.231	67.6856	1.54E-06	2.48E-07	3.91E-07	6.31E-08
GRB130626596	2013-06-26	14:17:32.49	28.16	0.572	4.82E-06	3.27E-08	9.97E-03	1.20E-03	1.20E-03	1.08E+02	9.12E+00	9.12E+00	-1.04E+00	8.14E-02	8.14E-02	-1.65E+01	4.25E+07	4.25E+07	144.6707	-55.8973	1.66E-07	8.29E-09	5.07E-06	2.54E-07
GRB110729142	2011-07-29	03:25:05.93	408.582	2.29	4.64E-05	4.78E-08	8.89E-01	1.65E+02	1.65E+02	1.06E+01	1.56E+02	1.56E+02	5.84E-02	5.25E+01	5.25E+01	-1.52E+00	6.56E-03	6.56E-03	89.6266	-52.7914	3.13E-07	-99.0	6.09E-05	-99.0
GRB120111051	2012-01-11	01:13:27.63	76.801	5.514	3.97E-06	5.63E-08	1.34E-02	4.57E-03	4.57E-03	1.21E+02	1.33E+01	1.33E+01	-2.65E-01	2.18E-01	2.18E-01	-1.43E+01	9.72E+05	9.72E+05	205.0338	-4.3749	1.03E-07	8.82E-09	1.68E-06	1.44E-07
GRB110722694	2011-07-22	16:39:16.68	73.473	11.404	2.11E-05	1.15E-07	7.91E-03	4.78E-04	4.78E-04	4.11E+02	5.47E+01	5.47E+01	-9.20E-01	4.63E-02	4.63E-02	-1.83E+00	6.02E-02	6.02E-02	350.5904	59.3859	5.06E-07	1.26E-08	2.68E-05	6.66E-07
GRB180506077	2018-05-06	01:50:25.56	44.033	3.593	8.30E-06	5.02E-08	8.84E-03	1.23E-03	1.23E-03	9.93E+01	1.35E+01	1.35E+01	-1.28E+00	7.60E-02	7.60E-02	-2.11E+00	1.38E-01	1.38E-01	21.2522	31.9648	2.51E-07	1.05E-08	1.08E-05	4.48E-07
GRB090411991	2009-04-11	23:47:44.88	14.336	1.086	6.21E-06	8.85E-08	1.53E-02	2.60E-03	2.60E-03	1.72E+02	2.11E+01	2.11E+01	-7.41E-01	1.15E-01	1.15E-01	-1.98E+00	1.49E-01	1.49E-01	164.3503	-49.3442	4.41E-07	1.85E-08	8.10E-06	3.39E-07
GRB080808565	2008-08-08	13:33:48.34	17.728	1.489	3.97E-06	4.22E-08	1.43E-02	2.66E-03	2.66E-03	7.90E+01	1.21E+01	1.21E+01	-1.08E+00	1.01E-01	1.01E-01	-2.41E+00	2.48E-01	2.48E-01	157.6779	-51.786	2.30E-07	1.17E-08	5.16E-06	2.63E-07
GRB100719989	2010-07-19	23:44:04.13	21.824	1.305	5.19E-05	6.54E-07	4.43E-02	1.44E-03	1.44E-03	3.16E+02	1.33E+01	1.33E+01	-7.40E-01	2.58E-02	2.58E-02	-2.32E+00	8.04E-02	8.04E-02	212.8447	11.7402	2.09E-06	2.17E-08	5.11E-05	5.32E-07
GRB200615250	2020-06-15	06:00:05.08	49.664	13.4	1.76E-06	5.58E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	174.522	-42.9017	-99.0	-99.0	-99.0	-99.0
GRB190728271	2019-07-28	06:30:36.85	0.832	0.905	3.23E-07	1.25E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	94.8775	-53.8812	-99.0	-99.0	-99.0	-99.0
GRB191129141	2019-11-29	03:22:27.13	19.968	1.056	1.15E-05	4.77E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	115.6951	-57.2107	-99.0	-99.0	-99.0	-99.0
GRB190525032	2019-05-25	00:45:47.65	0.896	0.202	8.27E-07	1.84E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	71.7224	-43.1454	-99.0	-99.0	-99.0	-99.0
GRB110626448	2011-06-26	10:44:54.21	6.4	1.145	1.16E-06	2.92E-08	3.74E-01	2.09E-01	2.09E-01	4.15E+01	3.86E+00	3.86E+00	2.32E-01	3.85E-01	3.85E-01	-2.29E+00	1.19E-01	1.19E-01	221.6966	28.3142	2.71E-07	1.88E-08	1.38E-06	9.57E-08
GRB140406120	2014-04-06	02:52:13.76	109.312	3.415	1.15E-05	1.09E-07	4.19E-03	3.51E-04	3.51E-04	1.19E+02	1.49E+01	1.49E+01	-1.54E+00	4.97E-02	4.97E-02	-5.49E+00	1.47E+02	1.47E+02	96.3439	-54.0501	1.49E-07	7.99E-09	1.14E-05	6.11E-07
GRB211221867	2021-12-21	20:48:40.58	14.592	3.338	9.59E-07	4.35E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	194.292	-21.3641	-99.0	-99.0	-99.0	-99.0
GRB190202634	2019-02-02	15:13:12.94	17.152	4.048	1.53E-06	7.79E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	212.8345	12.4576	-99.0	-99.0	-99.0	-99.0
GRB150729517	2015-07-29	12:24:08.74	35.585	0.81	1.66E-05	4.24E-08	1.13E-02	7.87E-04	7.87E-04	2.94E+02	3.34E+01	3.34E+01	-9.58E-01	4.85E-02	4.85E-02	-1.97E+00	1.27E-01	1.27E-01	357.241	57.047	5.59E-07	1.20E-08	1.99E-05	4.29E-07
GRB120213606	2012-02-13	14:32:44.61	13.824	3.328	2.68E-06	5.46E-08	1.38E-02	3.16E-03	3.16E-03	1.01E+02	1.53E+01	1.53E+01	-8.81E-01	1.39E-01	1.39E-01	-2.53E+00	1.52E+00	1.52E+00	278.6059	66.845	2.07E-07	1.87E-08	3.18E-06	2.87E-07
GRB160728337	2016-07-28	08:05:13.09	18.688	4.924	9.51E-07	6.22E-08	2.95E+02	6.28E+03	6.28E+03	2.79E+01	5.85E+00	5.85E+00	3.40E+00	8.14E+00	8.14E+00	-1.77E+00	1.58E-01	1.58E-01	71.0798	-42.2341	1.33E-07	2.42E-08	6.77E-07	1.23E-07
GRB100423244	2010-04-23	05:51:25.75	16.512	2.226	7.92E-06	1.21E-07	4.74E-03	1.81E-04	1.81E-04	1.20E+03	1.87E+02	1.87E+02	-8.76E-01	4.75E-02	4.75E-02	-2.17E+00	2.73E-01	2.73E-01	215.4314	17.578	5.61E-07	1.60E-08	1.20E-05	3.44E-07
GRB111216389	2011-12-16	09:20:31.51	81.921	0.724	4.41E-05	6.36E-08	1.79E-02	9.77E-04	9.77E-04	1.80E+02	1.07E+01	1.07E+01	-9.82E-01	3.32E-02	3.32E-02	-2.31E+00	1.58E-01	1.58E-01	284.6403	67.7206	5.56E-07	9.96E-09	5.22E-05	9.35E-07
GRB140402007	2014-04-02	00:10:07.00	0.32	0.63	2.84E-07	2.90E-08	8.49E-03	2.01E-03	2.01E-03	1.09E+03	2.33E+02	2.33E+02	1.43E-01	2.89E-01	2.89E-01	-6.28E+00	4.99E+01	4.99E+01	339.0973	64.621	2.58E-06	2.60E-07	4.93E-07	4.98E-08
GRB110119931	2011-01-19	22:21:00.17	205.828	1.864	1.01E-05	4.56E-08	5.39E-03	4.77E-04	4.77E-04	2.24E+02	2.69E+01	2.69E+01	-1.01E+00	6.21E-02	6.21E-02	-2.45E+00	5.56E-01	5.56E-01	83.9714	-49.3885	1.99E-07	1.01E-08	1.16E-05	5.85E-07
GRB130829672	2013-08-29	16:08:01.07	6.656	1.619	3.68E-06	4.97E-08	3.28E-02	7.91E-03	7.91E-03	9.47E+01	1.47E+01	1.47E+01	-8.71E-01	1.44E-01	1.44E-01	-2.25E+00	2.52E-01	2.52E-01	27.0124	24.368	5.14E-07	3.22E-08	4.19E-06	2.62E-07
GRB100919884	2010-09-19	21:12:16.28	49.601	2.975	5.76E-06	8.61E-08	6.93E-03	5.03E-04	5.03E-04	3.03E+02	3.06E+01	3.06E+01	-9.38E-01	5.84E-02	5.84E-02	-8.94E+00	4.77E+03	4.77E+03	244.4045	54.81	3.07E-07	1.62E-08	5.96E-06	3.13E-07
GRB160220868	2016-02-20	20:50:12.11	22.528	9.444	1.21E-06	1.09E-07	3.73E-02	5.08E-02	5.08E-02	1.26E+02	2.68E+01	2.68E+01	9.31E-01	1.08E+00	1.08E+00	-9.09E+00	1.61E+03	1.61E+03	62.7017	-34.5465	9.44E-08	5.41E-08	1.93E-07	1.10E-07
GRB130628860	2013-06-28	20:38:01.79	0.512	0.143	1.03E-06	9.79E-09	2.69E-02	2.07E-03	2.07E-03	1.12E+03	2.49E+02	2.49E+02	-6.48E-01	1.07E-01	1.07E-01	-4.56E+00	8.72E+00	8.72E+00	53.3745	-23.1803	3.75E-06	1.81E-07	1.19E-06	5.75E-08
GRB110706202	2011-07-06	04:51:04.03	12.032	4.382	3.27E-06	9.71E-08	6.43E-03	1.09E-03	1.09E-03	3.88E+02	1.11E+02	1.11E+02	-9.11E-01	1.40E-01	1.40E-01	-2.23E+00	3.10E+01	3.10E+01	206.2026	0.3358	3.70E-07	2.37E-08	4.90E-06	3.14E-07
GRB160731024	2016-07-31	00:35:06.87	28.672	1.95	2.88E-06	3.68E-08	6.93E-03	1.30E-03	1.30E-03	2.42E+01	5.33E+00	5.33E+00	-1.73E+00	9.90E-02	9.90E-02	-4.73E+00	2.12E+01	2.12E+01	214.6375	16.8898	1.45E-07	1.63E-08	2.36E-06	2.65E-07
GRB191023630	2019-10-23	15:06:56.76	172.547	1.846	1.75E-05	3.94E-08	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	-99.0	44.1829	-8.1012	-99.0	-99.0	-99.0	-99.0
